benchmark,mode,Threads,Samples,score,score_error,unit,dataset_size,class_name,operation,is_outlier
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.ArrayListBenchmark.update,thrpt,1,30,0.0,0.0,ops/ns,1000000,ArrayListBenchmark,update,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.025219054922497573,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.009267839876098348,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.02628886917940873,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.03090595626423608,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.021955447560749734,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.03585672485748546,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.010677347022088576,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.006204334314349981,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0018028,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0322397550698242,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.024244182477209907,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.017499970367087697,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.020687577336002717,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.007336355005840374,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.04126155520215372,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.019255543712416563,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.019067201857123402,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.024922459888313275,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.02259737360428973,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.02015479857987254,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.010518844513449654,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.022506739542226196,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.035906395027409437,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.030808891592009745,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.03316256382570675,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.013171678616001319,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.008627194680648978,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.016833080246811478,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01855736186358414,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.02842233240082914,0.006347,ops/ns,1000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0038811098254162082,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.028041282595314868,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0153871829867661,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.013371046384074579,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.008982768741556018,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.004163111856284702,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.022744517459209145,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01712177235746933,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0068992707620014,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.006860894565280454,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01405412951326805,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.029087102829672175,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014625462818314604,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.005300732169761334,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014729303743472661,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014526991312124895,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0016572000000000002,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01616487173514678,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014840345046069726,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.02179248045174338,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.030436336262396536,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.025019510697417882,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014555747027201391,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.008274751988655574,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.03586825356379557,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.017016047473249318,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.016676448335742593,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.016391098830433513,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.018057332041820653,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.015489518215081911,0.00501,ops/ns,10000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.004897526606263325,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0050088890340639226,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.007144915428978378,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.005023157458642406,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.004319240398578237,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.007723200482079219,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.006221610661952908,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.013529849025488507,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0007281000000000001,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.011816035455436039,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.012458283604328695,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0007281000000000001,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0058571881507612795,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.005737722929478739,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0014330152363279643,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.004049296735983279,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.002666735942685433,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01456140192733785,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.011168593266442083,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.012564106953641454,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.010279431381231743,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0025899714421172247,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.005101702636466358,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.009314272610472555,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.002203255472205637,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0102433938272187,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.006282486614976973,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.005723679815817276,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01023492434552262,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.009126842621684008,0.002776,ops/ns,100000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.007602140535988055,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01853101630688738,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.002425614001942666,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014624745562453441,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014460597417404547,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.00797177895807084,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.012541456182954103,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0012031822640064353,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.01683950692402439,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.008867803238368893,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.006439327106273505,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.017737960276213275,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.005133719658545425,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0010197,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0010197,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.014553393497341825,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0010197,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.02281160137180132,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.0010197,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.022392231241553817,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.011713930736707848,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.009501763278681592,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.006279767352118935,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.013066249868350624,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.009926457292650143,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.018128251184488256,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.011018142597977135,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.011277466772563102,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.007583119034307644,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.delete,thrpt,1,30,0.009787637836342986,0.004803,ops/ns,1000000,HashMapBenchmark,delete,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0053330102129080965,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0029137531643353733,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0033477188738662376,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005855067138988561,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005168843175298118,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004743430344525236,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004986099644162798,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005380700656270265,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004316905490871263,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004030924165309777,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005198790396237064,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0037910712404586088,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005453436551481758,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0029228462387493165,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.006197810131150618,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0055305766581940086,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.00527094296238141,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.006142105670132672,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.006960665196422737,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.006180084348726421,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.002757055593910707,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.003429970580263227,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004214932061845065,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004995279430355294,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005584598985004845,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0040939371671174195,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005187906586930667,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004058404110482573,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004230877784713823,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0032776149194141597,0.000801,ops/ns,1000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.003170268269299961,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0025828712241090144,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0030981000200782445,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0058805188801163855,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0031343957697060713,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.008044935792580985,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005112327594459559,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0046894061113220515,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0032592110539289443,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005396108877604476,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.00364681366477045,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004603272674055016,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.007945817532039046,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004304304067643218,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.006011627526905822,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.003471961153574901,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.004388031577266248,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.006863727297201791,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0035764424586218883,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0069208256491866665,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005406311766765329,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0036648708744914495,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005303016591348669,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005769349976196795,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.005288487280932638,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.0022832577101537977,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
com.research.benchmark.HashMapBenchmark.insert,thrpt,1,30,0.003439111510671714,0.000916,ops/ns,10000,HashMapBenchmark,insert,False
